iter	Logloss
0	0.6237422413
1	0.5721175058
2	0.5095269989
3	0.4789900327
4	0.4292639152
5	0.4025189678
6	0.3742913063
7	0.3561142495
8	0.3393798349
9	0.3174660405
10	0.295646599
11	0.269133602
12	0.2552735541
13	0.2447189805
14	0.2311772163
15	0.2231087806
16	0.2064340788
17	0.1954866866
18	0.1809411874
19	0.1747574141
20	0.1667174084
21	0.1593285319
22	0.1551883439
23	0.1479791232
24	0.1416166971
25	0.1360798492
26	0.1287392027
27	0.1235716106
28	0.1199198793
29	0.1151410935
30	0.1102540441
31	0.1062228419
32	0.1022923175
33	0.09963171543
34	0.09664258526
35	0.09283803983
36	0.08929887041
37	0.08584522608
38	0.08312666871
39	0.0799229192
40	0.07751580728
41	0.074759856
42	0.07164798705
43	0.06950890176
44	0.06775462324
45	0.06557301349
46	0.06386702494
47	0.06125404299
48	0.05943196308
49	0.05769444781
50	0.05629226248
51	0.05474806825
52	0.05343987103
53	0.05212394721
54	0.05087840888
55	0.04915791095
56	0.04775688639
57	0.04678228967
58	0.04568194087
59	0.0447884182
60	0.04372756121
61	0.04285378133
62	0.04207210208
63	0.04129291319
64	0.04050086466
65	0.03970254268
66	0.03891631223
67	0.03827777995
68	0.03754846269
69	0.03684590515
70	0.03626969871
71	0.0357114654
72	0.03517382875
73	0.03455390222
74	0.03395633248
75	0.03347158639
76	0.03300206108
77	0.0325457282
78	0.03201700885
79	0.03150579002
80	0.03109191772
81	0.03068321812
82	0.0302890406
83	0.02989651877
84	0.02944739149
85	0.02901485417
86	0.02866462749
87	0.02832287515
88	0.02799048558
89	0.02766316219
90	0.02734396462
91	0.02703182648
92	0.02673006858
93	0.02643448521
94	0.02614579039
95	0.02586001703
96	0.0255811251
97	0.02531177157
98	0.02504824192
99	0.02479048156
100	0.02453897114
101	0.02429147451
102	0.02405000457
103	0.02381277478
104	0.02357985307
105	0.0233516015
106	0.02312763905
107	0.02289906696
108	0.02268380341
109	0.02246307402
110	0.02224712343
111	0.02203489847
112	0.0218278122
113	0.02162422761
114	0.0214248907
115	0.02122891646
116	0.02103668986
117	0.02084821704
118	0.02066262991
119	0.02047903325
120	0.02029890846
121	0.02012228452
122	0.01994979254
123	0.01978041556
124	0.01961374721
125	0.0194497294
126	0.01928914173
127	0.01913134043
128	0.01897365524
129	0.01882002799
130	0.01866963944
131	0.01852116237
132	0.0183743919
133	0.01823035866
134	0.01808972971
135	0.01795037201
136	0.01781382363
137	0.01767882036
138	0.01754620257
139	0.01741556458
140	0.01728728496
141	0.01716097034
142	0.01703593635
143	0.01691292043
144	0.01679166896
145	0.01667270026
146	0.01655482628
147	0.01643899601
148	0.01632502037
149	0.01621276737
150	0.01610139706
151	0.01599202353
152	0.01588378771
153	0.01577646282
154	0.01567045192
155	0.01556639946
156	0.01546382442
157	0.01536277064
158	0.01526364529
159	0.01516548368
160	0.01506847067
161	0.01497319741
162	0.01487675595
163	0.01478205645
164	0.01468887639
165	0.01459654634
166	0.01450681479
167	0.01441846136
168	0.01432994588
169	0.01424272959
170	0.0141562309
171	0.01407165798
172	0.01398808185
173	0.01390494172
174	0.01382351829
175	0.01374293926
176	0.01366357667
177	0.01358509771
178	0.01350775492
179	0.01343040534
180	0.01335451297
181	0.01327951418
182	0.0132047771
183	0.01313068138
184	0.01305754938
185	0.01298505106
186	0.01291391491
187	0.01284406244
188	0.01277453363
189	0.01270586194
190	0.01263750876
191	0.01257037313
192	0.0125039561
193	0.0124386023
194	0.01237319551
195	0.01230879083
196	0.01224300664
197	0.01217980321
198	0.01211644202
199	0.01205425751
200	0.0119924621
201	0.01193219565
202	0.01187188887
203	0.01181290561
204	0.01175426414
