iter	Passed	Remaining
150	383	2155
151	385	2148
152	386	2141
153	388	2135
154	390	2128
155	392	2121
156	394	2116
157	396	2110
158	397	2103
159	399	2096
160	401	2090
161	402	2082
162	404	2075
163	405	2069
164	407	2064
165	410	2060
166	411	2054
167	413	2047
168	415	2042
169	417	2036
170	419	2033
171	421	2027
172	423	2024
173	425	2020
174	427	2014
175	429	2008
176	431	2005
177	433	2002
178	436	2003
179	441	2012
180	443	2005
181	444	1999
182	446	1994
183	448	1988
184	450	1983
185	451	1976
186	453	1969
187	454	1963
188	456	1958
189	458	1954
190	460	1948
191	461	1943
192	464	1940
193	466	1937
194	467	1930
195	469	1924
196	471	1920
197	473	1918
198	476	1916
199	477	1911
200	479	1905
201	481	1901
202	482	1896
203	485	1893
204	487	1889
205	489	1885
206	491	1882
207	493	1877
208	495	1873
209	496	1868
210	498	1864
211	501	1865
212	503	1860
213	505	1855
214	507	1852
215	509	1848
216	510	1843
217	512	1839
218	514	1836
219	517	1833
220	519	1830
221	521	1826
222	523	1822
223	524	1818
224	526	1814
225	528	1811
226	530	1807
227	532	1804
228	534	1799
229	536	1795
230	538	1792
231	539	1787
232	541	1784
233	543	1779
234	546	1779
235	548	1775
236	549	1770
237	551	1765
238	552	1760
239	554	1756
240	556	1753
241	558	1749
242	560	1745
243	562	1741
244	563	1735
245	564	1731
246	566	1727
247	568	1723
248	569	1718
249	571	1715
250	573	1711
251	575	1707
252	576	1702
253	578	1698
254	579	1693
255	581	1688
256	582	1683
257	583	1678
258	585	1674
259	587	1671
260	589	1669
261	591	1665
262	593	1661
263	594	1658
264	596	1655
265	598	1652
266	600	1649
267	602	1645
268	605	1645
269	607	1642
270	608	1638
271	611	1635
272	612	1632
273	614	1628
274	616	1626
275	619	1624
276	621	1621
277	623	1618
278	624	1614
279	626	1611
280	628	1608
281	630	1604
282	631	1600
283	633	1597
284	635	1594
285	637	1590
286	639	1588
287	641	1585
288	643	1582
289	645	1580
290	647	1577
291	649	1574
292	652	1573
293	654	1572
294	656	1569
295	658	1566
296	660	1562
297	662	1561
298	666	1561
299	668	1559
300	669	1555
301	672	1553
302	674	1552
303	676	1549
304	678	1547
305	681	1546
306	684	1546
307	686	1542
308	688	1540
309	690	1536
310	692	1534
311	694	1531
312	696	1529
313	699	1527
314	702	1526
315	703	1523
316	706	1521
317	708	1519
318	710	1516
319	712	1514
320	714	1511
321	716	1508
322	718	1506
323	720	1503
324	721	1499
325	723	1495
326	724	1491
327	726	1489
328	728	1486
329	731	1484
330	732	1481
331	735	1479
332	736	1476
333	739	1474
334	741	1471
335	743	1468
336	744	1465
337	746	1462
338	748	1458
339	749	1455
340	751	1453
341	753	1450
342	755	1446
343	757	1443
344	758	1440
345	760	1437
346	762	1434
347	763	1430
348	765	1427
349	766	1423
350	768	1420
351	770	1418
352	772	1415
353	774	1412
354	775	1409
355	777	1407
356	779	1404
357	781	1402
358	784	1400
359	786	1398
360	788	1396
361	790	1393
362	793	1392
363	794	1388
364	796	1385
365	799	1385
366	802	1384
367	806	1384
368	808	1381
369	810	1380
370	813	1379
371	815	1377
372	818	1376
373	821	1374
374	823	1372
375	826	1371
376	828	1369
377	830	1366
378	832	1364
379	834	1360
380	835	1357
381	837	1355
382	839	1351
383	840	1349
384	843	1346
385	845	1344
386	847	1342
387	849	1339
388	851	1336
389	853	1334
390	855	1332
391	857	1329
392	858	1326
393	860	1323
394	862	1320
395	864	1317
396	865	1314
397	867	1312
398	870	1310
399	872	1308
400	874	1305
401	876	1303
402	877	1300
403	880	1298
404	882	1295
405	883	1293
406	885	1290
407	887	1287
408	888	1284
409	890	1281
410	892	1278
411	894	1276
412	896	1273
413	898	1271
414	900	1268
415	901	1265
416	904	1264
417	906	1262
418	908	1260
419	911	1258
420	912	1255
421	914	1252
422	915	1249
423	917	1246
424	919	1243
425	921	1241
426	923	1238
427	924	1235
428	926	1232
429	927	1229
430	929	1227
431	930	1223
432	932	1220
433	934	1218
434	936	1216
435	938	1213
436	939	1210
437	941	1208
438	943	1205
439	944	1202
440	946	1199
441	948	1196
442	949	1193
443	951	1190
444	952	1188
445	957	1189
446	959	1186
447	961	1184
448	963	1182
449	966	1181
450	969	1179
451	971	1177
452	973	1175
453	977	1175
454	979	1173
455	982	1172
456	984	1169
457	986	1167
458	987	1164
459	989	1161
460	991	1159
461	993	1156
462	995	1154
463	998	1153
464	1000	1151
465	1002	1148
466	1004	1146
467	1006	1143
468	1008	1141
469	1009	1138
470	1011	1136
471	1013	1133
472	1014	1130
473	1016	1127
474	1018	1125
475	1019	1122
476	1021	1119
477	1022	1116
478	1024	1113
479	1027	1112
480	1028	1110
481	1030	1107
482	1032	1105
483	1034	1103
484	1036	1100
485	1038	1098
486	1039	1095
487	1041	1092
488	1043	1089
489	1044	1087
490	1046	1084
491	1048	1083
492	1050	1080
493	1052	1078
494	1054	1075
495	1056	1073
496	1058	1070
497	1059	1068
498	1061	1065
499	1062	1062
500	1064	1060
501	1066	1057
502	1067	1054
503	1068	1051
504	1070	1049
505	1072	1047
506	1073	1044
507	1075	1041
508	1076	1038
509	1078	1036
510	1080	1034
511	1082	1031
512	1084	1029
513	1086	1027
514	1088	1024
515	1089	1021
516	1090	1019
517	1092	1016
518	1094	1014
519	1095	1011
520	1096	1008
521	1098	1006
522	1100	1003
523	1102	1001
524	1103	998
525	1105	996
526	1107	993
527	1109	991
528	1110	989
529	1112	986
530	1114	984
531	1116	981
532	1117	979
533	1119	976
534	1120	974
535	1122	971
536	1123	968
537	1125	966
538	1126	963
539	1127	960
540	1129	958
541	1131	955
542	1133	954
543	1135	951
544	1137	949
545	1138	946
546	1140	944
547	1141	941
548	1143	939
549	1144	936
550	1145	933
551	1147	931
552	1149	928
553	1150	926
554	1152	923
555	1153	921
556	1155	919
557	1157	916
558	1158	913
559	1159	911
560	1161	908
561	1162	906
562	1164	903
563	1165	901
564	1167	898
565	1168	896
566	1169	893
567	1171	890
568	1172	888
569	1174	885
570	1175	883
571	1177	881
572	1179	878
573	1180	876
574	1182	873
575	1183	871
576	1185	869
577	1186	866
578	1188	864
579	1190	861
580	1192	860
581	1194	858
582	1196	855
583	1198	853
584	1200	851
585	1202	849
586	1204	847
587	1206	845
588	1208	843
589	1210	841
590	1211	838
591	1213	836
592	1214	833
593	1216	831
594	1217	828
595	1219	826
596	1221	824
597	1222	822
598	1224	819
599	1225	816
600	1226	814
601	1227	811
602	1228	809
603	1230	806
604	1231	804
605	1233	801
606	1235	799
607	1240	799
608	1241	797
609	1243	794
610	1244	792
611	1246	790
612	1247	787
613	1249	785
614	1251	783
615	1252	781
616	1254	778
617	1255	776
618	1256	773
619	1258	771
620	1259	768
621	1261	766
622	1263	764
623	1264	762
624	1266	760
625	1268	757
626	1269	755
627	1271	753
628	1272	750
629	1274	748
630	1275	746
631	1277	743
632	1279	741
633	1280	739
634	1282	737
635	1284	734
636	1285	732
637	1287	730
638	1289	728
639	1290	725
640	1292	723
641	1293	721
642	1295	719
643	1296	716
644	1298	714
645	1300	712
646	1301	710
647	1303	708
648	1305	706
649	1307	704
650	1309	702
651	1311	699
652	1313	698
653	1315	696
654	1318	694
655	1319	692
656	1321	690
657	1323	687
658	1325	685
659	1327	683
660	1329	681
661	1331	679
662	1333	677
663	1335	675
664	1337	673
665	1339	672
666	1342	670
667	1344	668
668	1346	666
669	1348	664
670	1350	662
671	1352	659
672	1354	658
673	1356	655
674	1358	654
675	1360	652
676	1362	649
677	1363	647
678	1365	645
679	1367	643
680	1369	641
681	1371	639
682	1374	637
683	1376	635
684	1377	633
685	1379	631
686	1381	629
687	1383	627
688	1385	625
689	1387	623
690	1389	621
691	1391	619
692	1393	617
693	1395	615
694	1396	612
695	1398	610
696	1399	608
697	1401	606
698	1402	604
699	1405	602
700	1408	600
701	1410	598
702	1412	596
703	1413	594
704	1415	592
705	1417	590
706	1420	588
707	1422	586
708	1424	584
709	1426	582
710	1428	580
711	1430	578
712	1432	576
713	1435	574
714	1436	572
715	1438	570
716	1440	568
717	1441	566
718	1443	564
719	1445	561
720	1446	559
721	1450	558
722	1452	556
723	1454	554
724	1456	552
725	1458	550
726	1461	548
727	1463	546
728	1465	544
729	1467	542
730	1469	540
731	1471	538
732	1473	536
733	1504	545
734	1507	543
735	1509	541
736	1513	540
737	1518	539
738	1521	537
739	1523	535
740	1525	533
741	1527	531
742	1529	529
743	1531	526
744	1533	524
745	1535	522
746	1538	520
747	1540	518
748	1542	516
749	1544	514
750	1545	512
751	1547	510
752	1549	508
753	1551	506
754	1552	503
755	1554	501
756	1556	499
757	1558	497
758	1559	495
759	1562	493
760	1564	491
761	1566	489
762	1569	487
763	1570	485
764	1572	483
765	1574	481
766	1576	478
767	1578	476
768	1579	474
769	1582	472
770	1583	470
771	1585	468
772	1586	465
773	1588	463
774	1590	461
775	1591	459
776	1593	457
777	1596	455
778	1598	453
779	1600	451
780	1602	449
781	1606	447
782	1608	445
783	1611	443
784	1613	442
785	1616	440
786	1619	438
787	1622	436
788	1624	434
789	1627	432
790	1630	430
791	1632	428
792	1634	426
793	1637	424
794	1639	422
795	1642	420
796	1644	418
797	1646	416
798	1649	414
799	1651	412
800	1655	411
801	1659	409
802	1662	407
803	1665	405
804	1668	404
805	1669	401
806	1672	399
807	1675	398
808	1677	396
809	1680	394
810	1683	392
811	1687	390
812	1690	388
813	1693	386
814	1696	385
815	1699	383
816	1701	381
817	1703	379
818	1706	377
819	1709	375
820	1712	373
821	1714	371
822	1716	369
823	1718	367
824	1721	365
825	1723	363
826	1725	361
827	1728	359
828	1730	356
829	1733	355
830	1736	353
831	1738	351
832	1740	348
833	1742	346
834	1744	344
835	1746	342
836	1748	340
837	1750	338
838	1753	336
839	1756	334
840	1758	332
841	1761	330
842	1765	328
843	1768	326
844	1770	324
845	1772	322
846	1775	320
847	1780	319
848	1783	317
849	1786	315
850	1789	313
851	1794	311
852	1797	309
853	1799	307
854	1801	305
855	1807	304
856	1811	302
857	1814	300
858	1816	298
859	1819	296
860	1822	294
861	1826	292
862	1828	290
863	1832	288
864	1838	286
865	1843	285
866	1846	283
867	1850	281
868	1854	279
869	1858	277
870	1861	275
871	1864	273
872	1868	271
873	1870	269
874	1872	267
875	1874	265
876	1876	263
877	1881	261
878	1883	259
879	1886	257
880	1890	255
881	1893	253
882	1897	251
883	1901	249
884	1904	247
885	1907	245
886	1909	243
887	1912	241
888	1914	239
889	1916	236
890	1919	234
891	1921	232
892	1923	230
893	1925	228
894	1927	226
895	1929	224
896	1932	221
897	1935	219
898	1937	217
899	1941	215
900	1944	213
901	1947	211
902	1950	209
903	1952	207
904	1955	205
905	1958	203
906	1960	200
907	1961	198
908	1963	196
909	1965	194
910	1967	192
911	1970	190
912	1971	187
913	1973	185
914	1975	183
915	1977	181
916	1979	179
917	1981	176
918	1984	174
919	1986	172
920	1988	170
921	1989	168
922	1991	166
923	1993	163
924	1995	161
925	1996	159
926	1999	157
927	2001	155
928	2003	153
929	2004	150
930	2006	148
931	2007	146
932	2009	144
933	2012	142
934	2014	140
935	2016	137
936	2018	135
937	2020	133
938	2022	131
939	2024	129
940	2027	127
941	2029	124
942	2031	122
943	2033	120
944	2034	118
945	2036	116
946	2038	114
947	2040	111
948	2042	109
949	2044	107
950	2046	105
951	2047	103
952	2049	101
953	2051	98
954	2053	96
955	2058	94
956	2060	92
957	2063	90
958	2065	88
959	2067	86
960	2069	83
961	2073	81
962	2074	79
963	2076	77
964	2078	75
965	2080	73
966	2082	71
967	2083	68
968	2085	66
969	2087	64
970	2089	62
971	2091	60
972	2095	58
973	2107	56
974	2109	54
975	2111	51
976	2113	49
977	2115	47
978	2118	45
979	2120	43
980	2122	41
981	2124	38
982	2126	36
983	2128	34
984	2130	32
985	2133	30
986	2135	28
987	2136	25
988	2138	23
989	2141	21
990	2142	19
991	2145	17
992	2148	15
993	2150	12
994	2152	10
995	2153	8
996	2155	6
997	2157	4
998	2159	2
999	2161	0
