iter	Logloss
673	0.2116390088
674	0.2114839685
675	0.2113896782
676	0.2111880906
677	0.2109376607
678	0.2107431128
679	0.2106453847
680	0.2105736324
681	0.2103545304
682	0.2100800424
683	0.2098138371
684	0.2097258355
685	0.2095665694
686	0.2093827021
687	0.2091610897
688	0.2089823268
689	0.2087955484
690	0.2085980973
691	0.208460989
692	0.2082305774
693	0.2080482656
694	0.2079406924
695	0.2077896307
696	0.2075940121
697	0.2074547532
698	0.207285868
699	0.207129442
700	0.2068809076
701	0.2066943131
702	0.2066125153
703	0.2065250179
704	0.2063182218
705	0.2061418137
706	0.2059702747
707	0.205742246
708	0.2055979383
709	0.2055145243
710	0.2053743279
711	0.2051443371
712	0.2049637965
713	0.2048604652
714	0.2047094777
715	0.204512013
716	0.2042648736
717	0.2040179031
718	0.2038828669
719	0.2036863771
720	0.2035524574
721	0.2033104723
722	0.2031702667
723	0.2029595124
724	0.2026485143
725	0.2025215795
726	0.2023058448
727	0.2021661394
728	0.2020117507
729	0.2018903919
730	0.2017134204
731	0.2015805753
732	0.2014449306
733	0.2011497688
734	0.2010233887
735	0.200828522
736	0.200610566
737	0.2004857942
738	0.2002880349
739	0.1999911084
740	0.1997136547
741	0.1994949339
742	0.1993753022
743	0.1992508055
744	0.1990550242
745	0.1988227705
746	0.1986767467
747	0.1985200964
748	0.1983115677
749	0.1981897613
750	0.1980888845
751	0.1979096361
752	0.1977211855
753	0.1976109473
754	0.1974352565
755	0.197162325
756	0.1970455854
757	0.1968066585
758	0.1966864766
759	0.1965114647
760	0.1964194286
761	0.1962330965
762	0.1961144176
763	0.1960007867
764	0.1958655261
765	0.1958050719
766	0.1955869544
767	0.195451021
768	0.1952403007
769	0.1951673295
770	0.1949962817
771	0.1948395718
772	0.1946190661
773	0.1944724896
774	0.19421146
775	0.1939975749
776	0.1938653207
777	0.193678682
778	0.1934686369
779	0.1932440852
780	0.1931241911
781	0.1929375608
782	0.1928072406
783	0.1925852124
784	0.1924946837
785	0.19238448
786	0.192171303
787	0.1920534764
788	0.1918890937
789	0.1916658727
790	0.1914516613
791	0.1912217481
792	0.1911111578
793	0.1909036188
794	0.190752961
795	0.1905959101
796	0.1903945018
797	0.1902994191
798	0.1901754114
799	0.1900381827
800	0.1898688962
801	0.1897500695
802	0.1895342028
803	0.1893227986
804	0.1891369858
805	0.1889477443
806	0.1887402812
807	0.1885563361
808	0.1883845307
809	0.1882279927
810	0.1881584961
811	0.1879809672
812	0.1878573864
813	0.1876546498
814	0.1875022136
815	0.1873194852
816	0.1871928385
817	0.1870300392
818	0.1868988529
819	0.1867454345
820	0.1866486453
821	0.1864690292
822	0.186331851
823	0.1861947974
824	0.1860724026
825	0.1859018283
826	0.1857082244
827	0.1854643031
828	0.1853018636
829	0.1851478186
830	0.1850021629
831	0.1848360604
832	0.1846889972
833	0.1845575522
834	0.1843709506
835	0.1840741791
836	0.1839143614
837	0.1836871767
838	0.1836291282
839	0.1833492184
840	0.183014998
841	0.1828752517
842	0.1826834166
843	0.1824631671
844	0.1824257709
845	0.1822889046
846	0.1820460141
847	0.1819088362
848	0.1816859389
849	0.1815241929
850	0.1813621896
851	0.1811623511
852	0.1808694457
853	0.1806965414
854	0.1804651159
855	0.1802027694
856	0.1800012337
857	0.1796949894
858	0.1795936579
859	0.179371558
860	0.179203622
861	0.1790160648
862	0.1788768723
863	0.1786507446
864	0.1784562981
865	0.1782987774
866	0.178144308
867	0.1779274735
868	0.1777634601
869	0.1776105158
870	0.1773632603
871	0.1772031509
872	0.1770511251
873	0.1768695019
874	0.1765718256
875	0.1765139869
876	0.1763839713
877	0.1761119816
878	0.1758832379
879	0.1757063736
880	0.1755343138
881	0.1753474405
882	0.1751327422
883	0.1749239695
884	0.1747153009
885	0.1745063772
886	0.1743823886
887	0.1741734667
888	0.1740669061
889	0.1738465221
890	0.1736763355
891	0.1736389982
892	0.1734737446
893	0.1733245033
894	0.1731502272
895	0.173055713
896	0.1729938377
897	0.1728672055
898	0.1727273916
899	0.1724501744
900	0.172305205
901	0.1721848341
902	0.1719591754
903	0.1717770468
904	0.1716867733
905	0.1714683897
906	0.1713594147
907	0.1711748636
908	0.1709277643
909	0.1707389883
910	0.1705782758
911	0.1704385487
912	0.1702941222
913	0.1701382251
914	0.170019898
915	0.1698665736
916	0.169753702
917	0.1695681836
918	0.1694721807
919	0.1693521698
920	0.169136495
921	0.1690414812
922	0.1688913769
923	0.168737073
924	0.1686005975
925	0.1684909603
926	0.168300249
927	0.1681884175
928	0.1680282735
929	0.1678539812
930	0.1677278843
931	0.1675659673
932	0.167415071
933	0.1672397283
934	0.1670074415
935	0.1668635239
936	0.1667070617
937	0.1665223332
938	0.1663292632
939	0.166153762
940	0.1660253863
941	0.1658458044
942	0.165710556
943	0.1655286343
944	0.1654089596
945	0.1652828034
946	0.1651905432
947	0.1649951375
948	0.1649262659
949	0.1648260669
950	0.1647041261
951	0.1644978959
952	0.1643220821
953	0.1641902145
954	0.1640517688
955	0.163932124
956	0.1637904967
957	0.1636883401
958	0.1635289661
959	0.1633469415
960	0.1632039802
961	0.16302158
962	0.1628779344
963	0.1627329965
964	0.1625146159
965	0.1623276277
966	0.1622207892
967	0.1620896555
968	0.1619753076
969	0.1618599401
970	0.1617348712
971	0.161578541
972	0.1614393544
973	0.1612637841
974	0.1611206158
975	0.1609583605
976	0.1608491257
977	0.1606601695
978	0.1605634051
979	0.1603938835
980	0.1602622116
981	0.1600959518
982	0.1599126261
983	0.1597830238
984	0.1597086926
985	0.1595806294
986	0.159465195
987	0.1593852043
988	0.1593073481
989	0.1591170102
990	0.1589761522
991	0.1588567417
992	0.1587080593
993	0.1586294847
994	0.1585021322
995	0.1583444365
996	0.1582310298
997	0.1580547725
998	0.1578648843
999	0.1576680326
