iter	Logloss
147	0.5522879263
148	0.5515499016
149	0.5508480878
150	0.5501166941
151	0.5492631997
152	0.5482139267
153	0.5473216055
154	0.5462106339
155	0.5455424272
156	0.545132132
157	0.5444483349
158	0.5436554264
159	0.5428090035
160	0.5421683534
161	0.5413978332
162	0.5405732973
163	0.5395919476
164	0.538783425
165	0.5378345858
166	0.5368276277
167	0.53618001
168	0.535063317
169	0.5349647833
170	0.5338868504
171	0.5332798687
172	0.5327660927
173	0.5321592595
174	0.5315487335
175	0.530899448
176	0.5302009522
177	0.5293879228
178	0.5287121661
179	0.5281598573
180	0.5276920829
181	0.5267042032
182	0.5263804462
183	0.5254459944
184	0.5249759213
185	0.5240531078
186	0.5234510347
187	0.5229674004
188	0.5223415461
189	0.5217514855
190	0.5209749264
191	0.5202566297
192	0.5200042824
193	0.5193479205
194	0.518598349
195	0.5184524633
196	0.5173693962
197	0.5167501602
198	0.5162146235
199	0.5154873519
200	0.5146808768
201	0.5142009115
202	0.5138618394
203	0.5130752866
204	0.5126852989
205	0.5118616378
206	0.5113004126
207	0.5110385197
208	0.5100296416
209	0.5093818472
210	0.5087951565
211	0.5079166128
212	0.5070290897
213	0.506684566
214	0.5060396371
215	0.5051691532
216	0.5048333031
217	0.5040297917
218	0.5032980817
219	0.502675477
220	0.5022197465
221	0.5013728815
222	0.5005515648
223	0.4997112928
224	0.4989995912
225	0.49856658
226	0.4977613003
227	0.4971701139
228	0.4963959455
229	0.4958005801
230	0.4954394378
231	0.4947607308
232	0.4941824045
233	0.4932750883
234	0.4928057271
235	0.4922013515
236	0.4914837446
237	0.4908163349
238	0.4901917378
239	0.4896105075
240	0.4888046814
241	0.4882094286
242	0.4876245558
243	0.4871122903
244	0.4865506987
245	0.4858328391
246	0.4851889246
247	0.4844410475
248	0.4838494107
249	0.4831010523
250	0.4824708954
251	0.4817783071
252	0.4814827497
253	0.4806631594
254	0.4803828167
255	0.4798919978
256	0.4789991909
257	0.4782475973
258	0.4776753066
259	0.4774465738
260	0.4770640047
261	0.4766385721
262	0.4759636334
263	0.4754904089
264	0.474964271
265	0.4742728858
266	0.4738195682
267	0.4733973466
268	0.4727109373
269	0.4720160796
270	0.4714771564
271	0.4710827702
272	0.4706032773
273	0.4697130146
274	0.4691771865
275	0.4687219803
276	0.4680692896
277	0.467561086
278	0.466997395
279	0.4664353298
280	0.4659089777
281	0.4652794213
282	0.4645201685
283	0.4638383918
284	0.4632916715
285	0.4628201149
286	0.4621050832
287	0.4612976048
288	0.4608855855
289	0.4602790221
290	0.4597513058
291	0.4591707433
292	0.4586709418
293	0.4580086911
294	0.457517731
295	0.4569136059
296	0.4563036418
297	0.4556167523
298	0.4550663122
299	0.4544669975
300	0.4541075715
301	0.4538459193
302	0.4532986063
303	0.452751057
304	0.4524403281
305	0.451872457
306	0.4512746522
307	0.4508180751
308	0.4506685303
309	0.4498546764
310	0.4494535007
311	0.4486860567
312	0.4479615688
313	0.4474124809
314	0.4468905782
315	0.4462629733
316	0.4456833469
317	0.4451709975
318	0.444631879
319	0.4440670024
320	0.4436478626
321	0.4431842897
322	0.4429966311
323	0.4423895578
324	0.4415911039
325	0.4409626513
326	0.4405639205
327	0.4402294413
328	0.4399315549
329	0.4396075043
330	0.4390690459
331	0.4385407302
332	0.4380582825
333	0.4377324979
334	0.4374228142
335	0.4368874629
336	0.4364130486
337	0.4356799556
338	0.4350512668
339	0.4345140203
340	0.4339935989
341	0.433529728
342	0.4332765374
343	0.4326768275
344	0.4324155626
345	0.4318880516
346	0.4312064416
347	0.4309261728
348	0.4303229893
349	0.4301410593
350	0.4293842437
351	0.4289633753
352	0.4286896752
353	0.4282276432
354	0.4277745496
355	0.4270900929
356	0.4266814303
357	0.4260605982
358	0.4257228617
359	0.425138181
360	0.4248475642
361	0.4244477296
362	0.4240423187
363	0.4235815759
364	0.423057416
365	0.4222439351
366	0.4216219717
367	0.421160762
368	0.420557234
369	0.4202820504
370	0.4197277791
371	0.4193480677
372	0.4189490433
373	0.4182246195
374	0.4176069929
375	0.4172296237
376	0.4165713224
377	0.4163095863
378	0.416038554
379	0.4158032967
380	0.4151153134
381	0.4147206556
382	0.4142388536
383	0.4140759342
384	0.4136149276
385	0.413089739
386	0.4124571549
387	0.4120325369
388	0.4115632905
389	0.4109950154
390	0.4103912027
391	0.4098856813
392	0.4093789558
393	0.4090193422
394	0.4088184491
395	0.4083876571
396	0.4080610154
397	0.407391052
398	0.4068337304
399	0.4063633796
400	0.4058726993
401	0.4050648157
402	0.4044759285
403	0.4040254537
404	0.4038937428
405	0.4036460966
406	0.4032470948
407	0.4026494893
408	0.4022688838
409	0.4019324713
410	0.4015460588
411	0.4014268048
412	0.4011670682
413	0.4006356636
414	0.3998177013
415	0.3995361499
416	0.3992051383
417	0.3987456588
418	0.398384501
419	0.3980971702
420	0.3979269029
421	0.3974303333
422	0.396969697
423	0.3966073179
424	0.3962468571
425	0.3956122227
426	0.3951060341
427	0.3945850095
428	0.3939903908
429	0.3936709072
430	0.3932728376
431	0.393042608
432	0.3925996544
433	0.3920309373
434	0.3915806821
435	0.3909917347
436	0.390477633
437	0.3902846652
438	0.3899490276
439	0.3896238108
440	0.3893042328
441	0.388927596
442	0.3888422919
443	0.3887078823
444	0.3880981301
445	0.387916342
446	0.3875037686
447	0.3870058225
448	0.3866706457
449	0.3864576955
450	0.3860914658
451	0.3858767869
452	0.38534397
453	0.3849229167
454	0.3842487799
455	0.3837828128
456	0.3833817917
457	0.3830027823
458	0.3823662284
459	0.3819308237
460	0.3813741384
461	0.3810110633
462	0.3806780709
463	0.3802597412
464	0.3796086063
465	0.3790421823
466	0.3788352338
467	0.3785123566
468	0.3780898904
469	0.3777573683
470	0.3772905193
471	0.3766531586
472	0.3759923644
473	0.3755133698
474	0.3750247321
475	0.3746832328
476	0.3743352073
477	0.3739031752
478	0.3737041371
479	0.3732391767
480	0.3730752071
481	0.3727169313
482	0.3721778227
483	0.3716548549
484	0.3712957628
485	0.3708710163
486	0.370512762
487	0.3701321957
488	0.369872006
489	0.3697619041
490	0.3693610176
491	0.3690508273
492	0.3688084213
493	0.3687029034
494	0.3684255238
495	0.3679146618
496	0.3672854282
497	0.3668035694
498	0.3665322049
499	0.3664103012
500	0.3658739698
501	0.3656117524
502	0.3651661343
503	0.3649868093
504	0.3644267972
505	0.3641508503
506	0.3639161035
507	0.363464212
508	0.3632132759
509	0.3628097679
510	0.3625561352
511	0.3621713525
512	0.3617480353
513	0.3613036297
514	0.3610031472
515	0.3607274073
516	0.3603708744
517	0.3599569174
518	0.3593508226
519	0.3590414469
520	0.3584830491
521	0.3579875899
522	0.3577663369
523	0.3573862463
524	0.357168005
525	0.3567394874
526	0.3564824611
527	0.3561114067
528	0.3555498791
529	0.3552680468
530	0.3549321586
531	0.3544072161
532	0.3540469287
533	0.3536599841
534	0.35325589
535	0.3528770644
536	0.3523528708
537	0.3522414637
538	0.351792463
539	0.3515710588
540	0.3511815126
541	0.3507853139
542	0.3504590111
543	0.3500456081
544	0.3499551686
545	0.3494542064
546	0.349165508
547	0.3487082091
548	0.348341811
549	0.347973068
550	0.3477126029
551	0.3473388481
552	0.3469719837
553	0.3467595721
554	0.3463687328
555	0.3460070016
556	0.3457018689
557	0.3455768857
558	0.3449395111
559	0.3447925724
560	0.3445285079
561	0.3442774095
562	0.3439542613
563	0.3434778303
564	0.3431406435
565	0.3429196604
566	0.3426711592
567	0.342426177
568	0.3422140705
569	0.341719996
570	0.3415122137
571	0.3410592361
572	0.3407225272
573	0.3404332642
574	0.3401460808
575	0.3398233271
576	0.3393418552
577	0.3388819032
578	0.338460441
579	0.3380629641
580	0.3376528339
581	0.3373325765
582	0.3370144566
583	0.3366062906
584	0.3364300386
585	0.3363167097
586	0.3360426056
587	0.3357733367
588	0.3353271368
589	0.3350485078
590	0.334774168
591	0.3344954401
592	0.3343418826
593	0.3339844567
594	0.3338279432
595	0.3335045466
596	0.3331329006
597	0.3329852836
598	0.332720964
599	0.3323642766
600	0.3320533219
601	0.3317069549
602	0.3312487575
603	0.3308891179
604	0.3303668361
605	0.3302281173
606	0.3299795985
607	0.3297259636
608	0.3295713569
609	0.3292901417
610	0.3289072282
611	0.3285713577
612	0.3281384155
613	0.3280060446
614	0.3275051696
615	0.3270147509
616	0.3268906756
617	0.3265596672
618	0.3262741295
619	0.3259380134
620	0.3257176208
621	0.3252501637
622	0.3248770888
623	0.3245060709
624	0.3241377368
625	0.3240061253
626	0.3237004032
627	0.3233517635
628	0.3231467798
629	0.3228572762
630	0.3226427348
631	0.3223115967
632	0.3219576489
633	0.321758964
634	0.3215642886
635	0.3213011313
636	0.3210149645
637	0.320735199
638	0.3203544291
639	0.3199569831
640	0.31975828
641	0.319649709
642	0.3193829126
643	0.3193214171
644	0.3189410026
645	0.3186595258
646	0.3185681033
647	0.3182552948
648	0.3178482895
649	0.3175886191
650	0.3174373811
651	0.3170405108
652	0.3166118237
653	0.3162352233
654	0.3160330791
655	0.3158140492
656	0.3152958585
657	0.3150341555
658	0.3147899321
659	0.3144945221
660	0.3141565924
661	0.3138262674
662	0.3134144423
663	0.3131553476
664	0.3127188252
665	0.3126027694
666	0.3122890376
667	0.3121625213
668	0.3119533658
669	0.3116310206
670	0.3114098758
671	0.3112065914
672	0.3108299833
673	0.310614741
674	0.3105451636
675	0.3102518497
676	0.3099220478
677	0.3095350718
678	0.3093653531
679	0.3091340644
680	0.3089473584
681	0.3086701869
682	0.3085849296
683	0.3083196338
684	0.3080608944
685	0.3076149943
686	0.3073634091
687	0.3071637882
688	0.3069617356
689	0.3067588503
690	0.3064532589
691	0.3060854381
692	0.3059627033
693	0.3056613223
694	0.3053737978
695	0.3052318378
696	0.3048546044
697	0.3046695546
698	0.304185832
699	0.3039769006
700	0.3036169172
701	0.3033083683
702	0.3030941619
703	0.3027614294
704	0.3025555644
705	0.3024869037
706	0.3021183726
707	0.3017161008
708	0.3014853718
709	0.3013078372
710	0.3011071621
711	0.3008714666
712	0.3006637091
713	0.3003181274
714	0.2999192956
715	0.2995030174
716	0.2991208633
717	0.2986458446
718	0.298465524
719	0.2983549166
720	0.2981044545
721	0.297934998
722	0.2975967068
723	0.2972694674
724	0.2969758168
725	0.2967158661
726	0.296450483
727	0.2961501242
728	0.2958212136
729	0.2953243846
730	0.295036498
731	0.294709885
732	0.2943850193
733	0.2942550403
734	0.2941707985
735	0.2939952055
736	0.2936165013
737	0.2932387629
738	0.2929953811
739	0.2926721225
740	0.2923724844
741	0.2922042901
742	0.291870716
743	0.2917745864
744	0.2916279104
745	0.2914440146
746	0.2911295057
747	0.2908653644
748	0.2905795867
749	0.2903681734
750	0.2899861877
751	0.2897359387
752	0.2892817088
753	0.2890584243
754	0.2888754711
755	0.2886252061
756	0.2883836627
757	0.2881141051
758	0.2878960857
759	0.2877691526
760	0.2873931505
761	0.2869711927
762	0.2869018046
763	0.2866738483
764	0.2864460802
765	0.2860355305
766	0.2857076586
767	0.2854932376
768	0.2851204353
769	0.2848393729
770	0.2845897995
771	0.2842623663
772	0.2839834696
773	0.2836509501
774	0.2832678744
775	0.2829929684
776	0.282616761
777	0.2823947331
778	0.2820683718
779	0.2817574298
780	0.2814593718
781	0.2812733843
782	0.2809668537
783	0.2808775267
784	0.2806644793
785	0.280251684
786	0.2798183875
787	0.2795956422
788	0.2793524486
789	0.279164221
790	0.2788037509
791	0.2785382641
792	0.2780944015
793	0.2778985329
794	0.2775288368
795	0.2773906611
796	0.2772060456
797	0.2769497981
798	0.2766716028
799	0.2764737468
800	0.2761551936
801	0.2759847382
802	0.2758583614
803	0.2756710798
804	0.2754323449
805	0.2750710387
806	0.2748812001
807	0.2747217003
808	0.2745458324
809	0.2743302418
810	0.2741596185
811	0.2740739082
812	0.2737854554
813	0.2736120986
814	0.273448193
815	0.2732890922
816	0.2730071214
817	0.2729693778
818	0.2727209539
819	0.2723873407
820	0.2720431382
821	0.2719619329
822	0.2717445079
823	0.2716840903
824	0.2714672105
825	0.2712009533
826	0.2709206282
827	0.2708572342
828	0.2705836975
829	0.2703967177
830	0.2701400088
831	0.2697468339
832	0.2694023472
833	0.2693367595
834	0.2690867649
835	0.2687313562
836	0.2684973589
837	0.2680952891
838	0.2680882469
839	0.2680234136
840	0.267722036
841	0.2674735299
842	0.2674341737
843	0.2674200794
844	0.2673562009
845	0.2671349816
846	0.2667981259
847	0.266597931
848	0.2661300489
849	0.2659189944
850	0.265457373
851	0.2651844245
852	0.2649715162
853	0.2647840778
854	0.2643773318
855	0.2639130553
856	0.2635675426
857	0.2634154183
858	0.2632155236
859	0.2629277099
860	0.2627721666
861	0.262538198
862	0.2622189549
863	0.2619909054
864	0.2618358179
865	0.2616964452
866	0.2613329932
867	0.2610896301
868	0.2609322491
869	0.2606834499
870	0.2604445103
871	0.2602390062
872	0.2598490859
873	0.259713195
874	0.2595165455
875	0.2593245109
876	0.2591815641
877	0.2589394859
878	0.2587659558
879	0.2584813309
880	0.2581914906
881	0.2580501156
882	0.2578668142
883	0.2574977488
884	0.257243567
885	0.25704998
886	0.2568195446
887	0.2567105674
888	0.2564085799
889	0.2561958333
890	0.2559704747
891	0.2557180634
892	0.2555466769
893	0.2553460918
894	0.2551127429
895	0.2548078663
896	0.2547545256
897	0.254345528
898	0.2542109467
899	0.2540034166
900	0.2538771315
901	0.2535664715
902	0.2534408757
903	0.2532137632
904	0.2529359278
905	0.2526654469
906	0.2524907363
907	0.2522817618
908	0.252115121
909	0.2517873788
910	0.2515660105
911	0.2513577938
912	0.2510778937
913	0.2508703697
914	0.2505430403
915	0.2503169035
916	0.2500343367
917	0.2498934385
918	0.249830815
919	0.2496498459
920	0.2494224647
921	0.2492047063
922	0.2489929414
923	0.2486940915
924	0.248527619
925	0.2482569587
926	0.2481040806
927	0.2478647773
928	0.2478121845
929	0.2475971988
930	0.2473558425
931	0.2471145149
932	0.2468816754
933	0.2466265995
934	0.2463783688
935	0.2462390959
936	0.2459928261
937	0.2457317528
938	0.2455777785
939	0.2454206982
940	0.2451610858
941	0.244867662
942	0.2444965525
943	0.2442059765
944	0.2438638762
945	0.2435888907
946	0.2435831168
947	0.2433104708
948	0.243062191
949	0.2428426516
950	0.2426428508
951	0.242489185
952	0.242265932
953	0.2420344888
954	0.241761419
955	0.2415722526
956	0.2414283416
957	0.2411993146
958	0.2409657256
959	0.2407013288
960	0.2406469948
961	0.2404232406
962	0.240175926
963	0.2398926914
964	0.2396714886
965	0.2396091791
966	0.2393766631
967	0.2391718151
968	0.2390341223
969	0.2388291574
970	0.2385322877
971	0.23831199
972	0.2380594688
973	0.2378139706
974	0.2376793888
975	0.2374662917
976	0.2372665096
977	0.2369993583
978	0.2366961003
979	0.2364440516
980	0.2362305986
981	0.2359285962
982	0.2355740363
983	0.2354459542
984	0.2352894307
985	0.2349769203
986	0.2347245553
987	0.2346867549
988	0.2344950934
989	0.2342095381
990	0.234096292
991	0.2339867254
992	0.2338215328
993	0.2336261929
994	0.2335112972
995	0.2333214024
996	0.2332187317
997	0.2330244184
998	0.2327865611
999	0.2326667204
